tipo,ubicacion,timestamp,comuna
Accidente,Calle falsa #77,2025-06-01 16:16:46.189421,Las Condes
Accidente,Calle falsa #267,2025-06-01 16:25:08.189421,Las Condes
Accidente,Calle falsa #1310,2025-06-01 16:37:56.189421,Las Condes
Accidente,Calle falsa #782,2025-06-01 16:44:40.189421,Las Condes
Accidente,Calle falsa #203,2025-06-01 16:51:45.189421,Las Condes
Accidente,Calle falsa #764,2025-06-01 16:58:19.189421,Las Condes
Accidente,Calle falsa #884,2025-06-01 17:15:03.189421,Las Condes
Accidente,Calle falsa #2709,2025-06-01 17:34:11.189421,Las Condes
Accidente,Calle falsa #1686,2025-06-01 18:10:43.189421,Las Condes
Accidente,Calle falsa #23,2025-06-01 18:32:50.189421,Las Condes
Accidente,Calle falsa #1325,2025-06-01 18:39:53.189421,Las Condes
Accidente,Calle falsa #291,2025-06-01 18:45:34.189421,Las Condes
Accidente,Calle falsa #832,2025-06-01 19:18:30.189421,Las Condes
Accidente,Calle falsa #2995,2025-06-01 19:23:46.189421,Las Condes
Accidente,Calle falsa #2850,2025-06-01 19:32:24.189421,Las Condes
Accidente,Calle falsa #1365,2025-06-01 20:05:22.189421,Las Condes
Accidente,Calle falsa #1255,2025-06-01 20:17:07.189421,Las Condes
Accidente,Calle falsa #1586,2025-06-01 20:31:32.189421,Las Condes
Accidente,Calle falsa #353,2025-06-01 20:38:11.189421,Las Condes
Accidente,Calle falsa #1956,2025-06-01 20:45:36.189421,Las Condes
Accidente,Calle falsa #2428,2025-06-01 20:56:07.189421,Las Condes
Accidente,Calle falsa #1505,2025-06-01 21:01:56.189421,Las Condes
Accidente,Calle falsa #109,2025-06-01 21:18:57.189421,Las Condes
Accidente,Calle falsa #680,2025-06-01 21:27:41.189421,Las Condes
Accidente,Calle falsa #2907,2025-06-01 21:43:13.189421,Las Condes
Accidente,Calle falsa #2090,2025-06-01 21:51:37.189421,Las Condes
Accidente,Calle falsa #413,2025-06-01 22:07:22.189421,Las Condes
Accidente,Calle falsa #2360,2025-06-01 22:13:54.189421,Las Condes
Accidente,Calle falsa #109,2025-06-01 22:34:14.189421,Las Condes
Accidente,Calle falsa #172,2025-06-01 22:50:05.189421,Las Condes
Accidente,Calle falsa #1113,2025-06-01 22:59:40.189421,Las Condes
Accidente,Calle falsa #398,2025-06-01 23:14:38.189421,Las Condes
Accidente,Calle falsa #2737,2025-06-01 23:28:13.189421,Las Condes
Accidente,Calle falsa #1511,2025-06-01 23:43:35.189421,Las Condes
Accidente,Calle falsa #1953,2025-06-01 23:50:16.189421,Las Condes
Accidente,Calle falsa #1755,2025-06-02 00:01:27.189421,Las Condes
Accidente,Calle falsa #1717,2025-06-02 00:21:51.189421,Las Condes
Accidente,Calle falsa #2337,2025-06-02 00:28:31.189421,Las Condes
Accidente,Calle falsa #1439,2025-06-02 00:44:45.189421,Las Condes
Accidente,Calle falsa #2991,2025-06-02 00:53:11.189421,Las Condes
Accidente,Calle falsa #1709,2025-06-02 00:58:49.189421,Las Condes
Accidente,Calle falsa #1736,2025-06-02 01:05:28.189421,Las Condes
Accidente,Calle falsa #1029,2025-06-02 01:19:59.189421,Las Condes
Accidente,Calle falsa #278,2025-06-02 01:54:19.189421,Las Condes
Accidente,Calle falsa #224,2025-06-02 02:01:33.189421,Las Condes
Accidente,Calle falsa #514,2025-06-02 02:12:00.189421,Las Condes
Accidente,Calle falsa #1682,2025-06-02 02:26:16.189421,Las Condes
Accidente,Calle falsa #52,2025-06-02 02:35:31.189421,Las Condes
Accidente,Calle falsa #2303,2025-06-02 02:48:17.189421,Las Condes
Accidente,Calle falsa #2137,2025-06-02 02:57:34.189421,Las Condes
Accidente,Calle falsa #1187,2025-06-02 03:04:47.189421,Las Condes
Accidente,Calle falsa #493,2025-06-02 03:43:21.189421,Las Condes
Accidente,Calle falsa #1441,2025-06-02 03:50:10.189421,Las Condes
Accidente,Calle falsa #1542,2025-06-02 04:16:22.189421,Las Condes
Accidente,Calle falsa #1540,2025-06-02 04:27:44.189421,Las Condes
Accidente,Calle falsa #2291,2025-06-02 04:34:04.189421,Las Condes
Accidente,Calle falsa #1092,2025-06-02 05:31:18.189421,Las Condes
Accidente,Calle falsa #535,2025-06-02 05:41:34.189421,Las Condes
Accidente,Calle falsa #1007,2025-06-02 05:51:30.189421,Las Condes
Accidente,Calle falsa #1786,2025-06-02 06:01:37.189421,Las Condes
Accidente,Calle falsa #960,2025-06-02 06:11:47.189421,Las Condes
Accidente,Calle falsa #910,2025-06-02 06:34:10.189421,Las Condes
Accidente,Calle falsa #458,2025-06-02 07:07:05.189421,Las Condes
Accidente,Calle falsa #2321,2025-06-02 07:28:10.189421,Las Condes
Accidente,Calle falsa #75,2025-06-02 07:38:30.189421,Las Condes
Accidente,Calle falsa #842,2025-06-02 07:48:29.189421,Las Condes
Accidente,Calle falsa #1603,2025-06-02 08:14:48.189421,Las Condes
Accidente,Calle falsa #2444,2025-06-02 08:26:03.189421,Las Condes
Accidente,Calle falsa #1302,2025-06-02 08:40:13.189421,Las Condes
Accidente,Calle falsa #2364,2025-06-02 08:46:13.189421,Las Condes
Accidente,Calle falsa #2832,2025-06-02 08:58:41.189421,Las Condes
Accidente,Calle falsa #2699,2025-06-02 09:14:49.189421,Las Condes
Accidente,Calle falsa #1758,2025-06-02 09:36:29.189421,Las Condes
Accidente,Calle falsa #1222,2025-06-02 10:01:07.189421,Las Condes
Accidente,Calle falsa #1052,2025-06-02 10:12:12.189421,Las Condes
Accidente,Calle falsa #2507,2025-06-02 10:37:11.189421,Las Condes
Accidente,Calle falsa #1721,2025-06-02 10:51:59.189421,Las Condes
Accidente,Calle falsa #1416,2025-06-02 11:28:11.189421,Las Condes
Accidente,Calle falsa #2626,2025-06-02 11:33:22.189421,Las Condes
Accidente,Calle falsa #1973,2025-06-02 11:39:57.189421,Las Condes
Accidente,Calle falsa #37,2025-06-02 11:46:33.189421,Las Condes
Accidente,Calle falsa #1690,2025-06-02 12:03:37.189421,Las Condes
Accidente,Calle falsa #856,2025-06-02 12:27:25.189421,Las Condes
Accidente,Calle falsa #2750,2025-06-02 12:39:06.189421,Las Condes
Accidente,Calle falsa #119,2025-06-02 12:45:16.189421,Las Condes
Accidente,Calle falsa #1602,2025-06-02 12:53:51.189421,Las Condes
Accidente,Calle falsa #1666,2025-06-02 13:01:57.189421,Las Condes
Accidente,Calle falsa #1642,2025-06-02 13:07:41.189421,Las Condes
Accidente,Calle falsa #2230,2025-06-02 13:13:03.189421,Las Condes
Accidente,Calle falsa #2610,2025-06-02 13:20:22.189421,Las Condes
Accidente,Calle falsa #2887,2025-06-02 13:30:08.189421,Las Condes
Accidente,Calle falsa #2252,2025-06-02 14:08:00.189421,Las Condes
Accidente,Calle falsa #2074,2025-06-02 14:24:54.189421,Las Condes
Accidente,Calle falsa #2773,2025-06-02 14:52:51.189421,Las Condes
Accidente,Calle falsa #2581,2025-06-02 15:01:12.189421,Las Condes
Accidente,Calle falsa #546,2025-06-02 15:29:20.189421,Las Condes
Accidente,Calle falsa #2418,2025-06-02 15:39:57.189421,Las Condes
Accidente,Calle falsa #282,2025-06-02 15:54:53.189421,Las Condes
Accidente,Calle falsa #2421,2025-06-02 16:22:24.189421,Las Condes
Accidente,Calle falsa #1500,2025-06-02 16:29:48.189421,Las Condes
Accidente,Calle falsa #749,2025-06-02 16:36:01.189421,Las Condes
Accidente,Calle falsa #865,2025-06-02 17:18:46.189421,Las Condes
Accidente,Calle falsa #626,2025-06-02 17:23:51.189421,Las Condes
Accidente,Calle falsa #2814,2025-06-02 17:30:00.189421,Las Condes
Accidente,Calle falsa #254,2025-06-02 17:55:28.189421,Las Condes
Accidente,Calle falsa #1593,2025-06-02 18:05:42.189421,Las Condes
Accidente,Calle falsa #127,2025-06-02 18:29:49.189421,Las Condes
Accidente,Calle falsa #1897,2025-06-02 18:36:17.189421,Las Condes
Accidente,Calle falsa #172,2025-06-02 18:50:04.189421,Las Condes
Accidente,Calle falsa #1295,2025-06-02 19:05:48.189421,Las Condes
Accidente,Calle falsa #416,2025-06-02 19:14:09.189421,Las Condes
Accidente,Calle falsa #488,2025-06-02 19:40:40.189421,Las Condes
Accidente,Calle falsa #1722,2025-06-02 20:04:32.189421,Las Condes
Accidente,Calle falsa #562,2025-06-02 20:11:03.189421,Las Condes
Accidente,Calle falsa #664,2025-06-02 20:20:07.189421,Las Condes
Accidente,Calle falsa #820,2025-06-02 20:34:53.189421,Las Condes
Accidente,Calle falsa #1415,2025-06-02 20:48:13.189421,Las Condes
Accidente,Calle falsa #883,2025-06-02 20:59:02.189421,Las Condes
Accidente,Calle falsa #1523,2025-06-02 21:05:22.189421,Las Condes
Accidente,Calle falsa #252,2025-06-02 21:33:34.189421,Las Condes
Accidente,Calle falsa #2395,2025-06-02 21:43:43.189421,Las Condes
Accidente,Calle falsa #2895,2025-06-02 21:53:18.189421,Las Condes
Accidente,Calle falsa #337,2025-06-02 22:28:30.189421,Las Condes
Accidente,Calle falsa #950,2025-06-02 22:46:35.189421,Las Condes
Accidente,Calle falsa #335,2025-06-02 23:02:15.189421,Las Condes
Accidente,Calle falsa #2446,2025-06-02 23:11:50.189421,Las Condes
Accidente,Calle falsa #780,2025-06-02 23:40:18.189421,Las Condes
Accidente,Calle falsa #1402,2025-06-02 23:46:17.189421,Las Condes
Accidente,Calle falsa #740,2025-06-03 00:00:07.189421,Las Condes
Accidente,Calle falsa #809,2025-06-03 00:05:51.189421,Las Condes
Accidente,Calle falsa #2384,2025-06-03 00:39:32.189421,Las Condes
Accidente,Calle falsa #540,2025-06-03 00:59:40.189421,Las Condes
Accidente,Calle falsa #2410,2025-06-03 01:39:34.189421,Las Condes
Accidente,Calle falsa #451,2025-06-03 02:12:08.189421,Las Condes
Accidente,Calle falsa #2997,2025-06-03 02:28:36.189421,Las Condes
Accidente,Calle falsa #1100,2025-06-03 02:40:16.189421,Las Condes
Accidente,Calle falsa #2914,2025-06-03 02:55:34.189421,Las Condes
Accidente,Calle falsa #1636,2025-06-03 03:07:29.189421,Las Condes
Accidente,Calle falsa #1154,2025-06-03 03:14:15.189421,Las Condes
Accidente,Calle falsa #1745,2025-06-03 03:35:17.189421,Las Condes
Accidente,Calle falsa #446,2025-06-03 04:31:34.189421,Las Condes
Accidente,Calle falsa #523,2025-06-03 05:08:20.189421,Las Condes
Accidente,Calle falsa #1414,2025-06-03 05:31:47.189421,Las Condes
Accidente,Calle falsa #1042,2025-06-03 05:38:47.189421,Las Condes
Accidente,Calle falsa #410,2025-06-03 05:43:52.189421,Las Condes
Accidente,Calle falsa #423,2025-06-03 05:57:15.189421,Las Condes
Accidente,Calle falsa #536,2025-06-03 06:16:05.189421,Las Condes
Accidente,Calle falsa #2824,2025-06-03 06:21:10.189421,Las Condes
Accidente,Calle falsa #647,2025-06-03 06:31:09.189421,Las Condes
Accidente,Calle falsa #1268,2025-06-03 06:50:12.189421,Las Condes
Accidente,Calle falsa #1267,2025-06-03 07:12:00.189421,Las Condes
Accidente,Calle falsa #2439,2025-06-03 07:19:40.189421,Las Condes
Accidente,Calle falsa #1937,2025-06-03 07:42:20.189421,Las Condes
Accidente,Calle falsa #791,2025-06-03 07:52:28.189421,Las Condes
Accidente,Calle falsa #2417,2025-06-03 07:58:56.189421,Las Condes
Accidente,Calle falsa #415,2025-06-03 08:05:26.189421,Las Condes
Accidente,Calle falsa #2460,2025-06-03 08:25:55.189421,Las Condes
Accidente,Calle falsa #2518,2025-06-03 08:30:58.189421,Las Condes
Accidente,Calle falsa #1757,2025-06-03 08:44:48.189421,Las Condes
Accidente,Calle falsa #2545,2025-06-03 09:00:40.189421,Las Condes
Accidente,Calle falsa #2043,2025-06-03 09:14:26.189421,Las Condes
Accidente,Calle falsa #310,2025-06-03 09:44:37.189421,Las Condes
Accidente,Calle falsa #2996,2025-06-03 09:54:10.189421,Las Condes
Accidente,Calle falsa #203,2025-06-03 10:03:03.189421,Las Condes
Accidente,Calle falsa #1920,2025-06-03 10:24:12.189421,Las Condes
Accidente,Calle falsa #1619,2025-06-03 10:39:35.189421,Las Condes
Accidente,Calle falsa #2615,2025-06-03 10:51:49.189421,Las Condes
Accidente,Calle falsa #1108,2025-06-03 11:32:50.189421,Las Condes
Accidente,Calle falsa #383,2025-06-03 12:02:56.189421,Las Condes
Accidente,Calle falsa #1810,2025-06-03 12:23:45.189421,Las Condes
Accidente,Calle falsa #2693,2025-06-03 12:43:57.189421,Las Condes
Accidente,Calle falsa #2899,2025-06-03 13:25:28.189421,Las Condes
Accidente,Calle falsa #377,2025-06-03 13:39:15.189421,Las Condes
Accidente,Calle falsa #1962,2025-06-03 14:03:27.189421,Las Condes
Accidente,Calle falsa #1126,2025-06-03 14:17:09.189421,Las Condes
Accidente,Calle falsa #1641,2025-06-03 14:36:30.189421,Las Condes
Accidente,Calle falsa #469,2025-06-03 14:42:13.189421,Las Condes
Accidente,Calle falsa #362,2025-06-03 15:01:11.189421,Las Condes
Accidente,Calle falsa #2698,2025-06-03 15:06:14.189421,Las Condes
Accidente,Calle falsa #1395,2025-06-03 15:12:57.189421,Las Condes
Accidente,Calle falsa #12,2025-06-03 15:25:26.189421,Las Condes
Accidente,Calle falsa #483,2025-06-03 15:45:04.189421,Las Condes
Accidente,Calle falsa #1365,2025-06-03 16:02:54.189421,Las Condes
Accidente,Calle falsa #2405,2025-06-03 16:28:05.189421,Las Condes
Accidente,Calle falsa #19,2025-06-03 16:38:49.189421,Las Condes
Atasco,Calle falsa #2197,2025-05-29 17:34:43.189421,Las Condes
Atasco,Calle falsa #2172,2025-05-29 17:43:08.189421,Las Condes
Atasco,Calle falsa #2647,2025-05-29 18:13:28.189421,Las Condes
Atasco,Calle falsa #1030,2025-05-29 18:20:32.189421,Las Condes
Atasco,Calle falsa #2421,2025-05-29 18:28:29.189421,Las Condes
Atasco,Calle falsa #467,2025-05-29 18:56:40.189421,Las Condes
Atasco,Calle falsa #1060,2025-05-29 19:13:21.189421,Las Condes
Atasco,Calle falsa #464,2025-05-29 19:23:21.189421,Las Condes
Atasco,Calle falsa #2384,2025-05-29 19:57:11.189421,Las Condes
Atasco,Calle falsa #1852,2025-05-29 20:19:58.189421,Las Condes
Atasco,Calle falsa #382,2025-05-29 20:29:43.189421,Las Condes
Atasco,Calle falsa #2794,2025-05-29 20:37:53.189421,Las Condes
Atasco,Calle falsa #590,2025-05-29 20:45:53.189421,Las Condes
Atasco,Calle falsa #427,2025-05-29 21:19:27.189421,Las Condes
Atasco,Calle falsa #2203,2025-05-29 21:38:54.189421,Las Condes
Atasco,Calle falsa #1303,2025-05-29 22:28:06.189421,Las Condes
Atasco,Calle falsa #1908,2025-05-29 22:51:14.189421,Las Condes
Atasco,Calle falsa #703,2025-05-29 22:57:09.189421,Las Condes
Atasco,Calle falsa #1619,2025-05-29 23:13:43.189421,Las Condes
Atasco,Calle falsa #2356,2025-05-29 23:19:33.189421,Las Condes
Atasco,Calle falsa #252,2025-05-29 23:26:01.189421,Las Condes
Atasco,Calle falsa #1614,2025-05-29 23:32:11.189421,Las Condes
Atasco,Calle falsa #24,2025-05-29 23:44:03.189421,Las Condes
Atasco,Calle falsa #2530,2025-05-30 00:08:11.189421,Las Condes
Atasco,Calle falsa #2805,2025-05-30 00:14:02.189421,Las Condes
Atasco,Calle falsa #1887,2025-05-30 00:26:48.189421,Las Condes
Atasco,Calle falsa #689,2025-05-30 01:10:12.189421,Las Condes
Atasco,Calle falsa #1933,2025-05-30 01:19:16.189421,Las Condes
Atasco,Calle falsa #1909,2025-05-30 01:38:24.189421,Las Condes
Atasco,Calle falsa #179,2025-05-30 01:53:56.189421,Las Condes
Atasco,Calle falsa #2293,2025-05-30 02:10:17.189421,Las Condes
Atasco,Calle falsa #163,2025-05-30 03:11:11.189421,Las Condes
Atasco,Calle falsa #2595,2025-05-30 03:29:43.189421,Las Condes
Atasco,Calle falsa #2647,2025-05-30 03:40:35.189421,Las Condes
Atasco,Calle falsa #1497,2025-05-30 04:10:54.189421,Las Condes
Atasco,Calle falsa #2159,2025-05-30 04:16:39.189421,Las Condes
Atasco,Calle falsa #1375,2025-05-30 04:22:07.189421,Las Condes
Atasco,Calle falsa #2287,2025-05-30 04:31:22.189421,Las Condes
Atasco,Calle falsa #1449,2025-05-30 04:37:17.189421,Las Condes
Atasco,Calle falsa #2875,2025-05-30 04:53:19.189421,Las Condes
Atasco,Calle falsa #855,2025-05-30 05:08:42.189421,Las Condes
Atasco,Calle falsa #678,2025-05-30 05:15:15.189421,Las Condes
Atasco,Calle falsa #483,2025-05-30 05:30:46.189421,Las Condes
Atasco,Calle falsa #761,2025-05-30 06:08:59.189421,Las Condes
Atasco,Calle falsa #1411,2025-05-30 06:21:27.189421,Las Condes
Atasco,Calle falsa #2366,2025-05-30 06:39:33.189421,Las Condes
Atasco,Calle falsa #222,2025-05-30 06:53:38.189421,Las Condes
Atasco,Calle falsa #2794,2025-05-30 07:17:33.189421,Las Condes
Atasco,Calle falsa #1546,2025-05-30 07:33:49.189421,Las Condes
Atasco,Calle falsa #85,2025-05-30 07:53:08.189421,Las Condes
Atasco,Calle falsa #2453,2025-05-30 08:00:24.189421,Las Condes
Atasco,Calle falsa #2844,2025-05-30 08:46:38.189421,Las Condes
Atasco,Calle falsa #2645,2025-05-30 08:57:59.189421,Las Condes
Atasco,Calle falsa #979,2025-05-30 09:10:47.189421,Las Condes
Atasco,Calle falsa #2,2025-05-30 09:23:51.189421,Las Condes
Atasco,Calle falsa #2609,2025-05-30 09:48:50.189421,Las Condes
Atasco,Calle falsa #1099,2025-05-30 11:42:49.189421,Las Condes
Atasco,Calle falsa #446,2025-05-30 11:56:20.189421,Las Condes
Atasco,Calle falsa #1450,2025-05-30 12:24:33.189421,Las Condes
Atasco,Calle falsa #1603,2025-05-30 12:44:36.189421,Las Condes
Atasco,Calle falsa #2291,2025-05-30 12:56:00.189421,Las Condes
Atasco,Calle falsa #1951,2025-05-30 13:23:06.189421,Las Condes
Atasco,Calle falsa #152,2025-05-30 13:50:27.189421,Las Condes
Atasco,Calle falsa #1037,2025-05-30 14:35:36.189421,Las Condes
Atasco,Calle falsa #551,2025-05-30 15:03:08.189421,Las Condes
Atasco,Calle falsa #456,2025-05-30 15:09:56.189421,Las Condes
Atasco,Calle falsa #1003,2025-05-30 15:20:30.189421,Las Condes
Atasco,Calle falsa #1187,2025-05-30 15:48:08.189421,Las Condes
Atasco,Calle falsa #977,2025-05-30 16:07:11.189421,Las Condes
Atasco,Calle falsa #2093,2025-05-30 16:13:15.189421,Las Condes
Atasco,Calle falsa #212,2025-05-30 16:55:12.189421,Las Condes
Atasco,Calle falsa #668,2025-05-30 17:16:45.189421,Las Condes
Atasco,Calle falsa #2157,2025-05-30 17:30:21.189421,Las Condes
Atasco,Calle falsa #1414,2025-05-30 17:48:52.189421,Las Condes
Atasco,Calle falsa #1576,2025-05-30 17:58:42.189421,Las Condes
Atasco,Calle falsa #1781,2025-05-30 18:09:52.189421,Las Condes
Atasco,Calle falsa #1828,2025-05-30 18:15:17.189421,Las Condes
Atasco,Calle falsa #2403,2025-05-30 19:02:22.189421,Las Condes
Atasco,Calle falsa #114,2025-05-30 19:19:50.189421,Las Condes
Atasco,Calle falsa #531,2025-05-30 19:28:25.189421,Las Condes
Atasco,Calle falsa #1579,2025-05-30 19:54:45.189421,Las Condes
Atasco,Calle falsa #1239,2025-05-30 20:17:23.189421,Las Condes
Atasco,Calle falsa #1197,2025-05-30 20:56:37.189421,Las Condes
Atasco,Calle falsa #1252,2025-05-30 21:04:44.189421,Las Condes
Atasco,Calle falsa #2398,2025-05-30 21:29:41.189421,Las Condes
Atasco,Calle falsa #1423,2025-05-30 21:41:12.189421,Las Condes
Atasco,Calle falsa #2548,2025-05-30 21:52:56.189421,Las Condes
Atasco,Calle falsa #593,2025-05-30 22:23:44.189421,Las Condes
Atasco,Calle falsa #2781,2025-05-30 22:48:31.189421,Las Condes
Atasco,Calle falsa #2008,2025-05-30 22:58:07.189421,Las Condes
Atasco,Calle falsa #1780,2025-05-30 23:06:03.189421,Las Condes
Atasco,Calle falsa #2758,2025-05-30 23:15:55.189421,Las Condes
Atasco,Calle falsa #207,2025-05-30 23:52:10.189421,Las Condes
Atasco,Calle falsa #403,2025-05-31 00:22:29.189421,Las Condes
Atasco,Calle falsa #1147,2025-05-31 00:50:55.189421,Las Condes
Atasco,Calle falsa #2352,2025-05-31 01:40:55.189421,Las Condes
Atasco,Calle falsa #937,2025-05-31 01:59:16.189421,Las Condes
Atasco,Calle falsa #2262,2025-05-31 02:19:42.189421,Las Condes
Atasco,Calle falsa #1133,2025-05-31 02:27:47.189421,Las Condes
Atasco,Calle falsa #2223,2025-05-31 02:37:04.189421,Las Condes
Atasco,Calle falsa #853,2025-05-31 02:46:34.189421,Las Condes
Atasco,Calle falsa #2741,2025-05-31 02:51:43.189421,Las Condes
Atasco,Calle falsa #825,2025-05-31 03:00:36.189421,Las Condes
Atasco,Calle falsa #2597,2025-05-31 03:16:24.189421,Las Condes
Atasco,Calle falsa #185,2025-05-31 03:31:44.189421,Las Condes
Atasco,Calle falsa #1497,2025-05-31 03:40:16.189421,Las Condes
Atasco,Calle falsa #1798,2025-05-31 03:47:20.189421,Las Condes
Atasco,Calle falsa #1326,2025-05-31 03:52:50.189421,Las Condes
Atasco,Calle falsa #1872,2025-05-31 04:01:24.189421,Las Condes
Atasco,Calle falsa #2466,2025-05-31 05:08:25.189421,Las Condes
Atasco,Calle falsa #1716,2025-05-31 05:18:51.189421,Las Condes
Atasco,Calle falsa #74,2025-05-31 05:42:34.189421,Las Condes
Atasco,Calle falsa #2139,2025-05-31 05:56:19.189421,Las Condes
Atasco,Calle falsa #289,2025-05-31 06:24:05.189421,Las Condes
Atasco,Calle falsa #2976,2025-05-31 07:17:52.189421,Las Condes
Atasco,Calle falsa #1688,2025-05-31 08:05:01.189421,Las Condes
Atasco,Calle falsa #1514,2025-05-31 08:11:36.189421,Las Condes
Atasco,Calle falsa #873,2025-05-31 08:19:17.189421,Las Condes
Atasco,Calle falsa #1776,2025-05-31 08:30:11.189421,Las Condes
Atasco,Calle falsa #1422,2025-05-31 08:47:02.189421,Las Condes
Atasco,Calle falsa #1408,2025-05-31 09:35:45.189421,Las Condes
Atasco,Calle falsa #2385,2025-05-31 09:52:47.189421,Las Condes
Atasco,Calle falsa #1564,2025-05-31 10:15:48.189421,Las Condes
Atasco,Calle falsa #86,2025-05-31 10:21:33.189421,Las Condes
Atasco,Calle falsa #1175,2025-05-31 10:28:50.189421,Las Condes
Atasco,Calle falsa #1787,2025-05-31 10:37:49.189421,Las Condes
Atasco,Calle falsa #2250,2025-05-31 11:06:41.189421,Las Condes
Atasco,Calle falsa #2991,2025-05-31 11:48:14.189421,Las Condes
Atasco,Calle falsa #380,2025-05-31 12:48:06.189421,Las Condes
Atasco,Calle falsa #1622,2025-05-31 13:20:30.189421,Las Condes
Atasco,Calle falsa #1820,2025-05-31 13:28:21.189421,Las Condes
Atasco,Calle falsa #275,2025-05-31 13:34:47.189421,Las Condes
Atasco,Calle falsa #7,2025-05-31 13:42:07.189421,Las Condes
Atasco,Calle falsa #1745,2025-05-31 14:04:22.189421,Las Condes
Atasco,Calle falsa #2236,2025-05-31 14:21:35.189421,Las Condes
Atasco,Calle falsa #963,2025-05-31 14:35:29.189421,Las Condes
Atasco,Calle falsa #1198,2025-05-31 14:45:43.189421,Las Condes
Atasco,Calle falsa #882,2025-05-31 14:59:21.189421,Las Condes
Atasco,Calle falsa #1580,2025-05-31 15:04:47.189421,Las Condes
Atasco,Calle falsa #2092,2025-05-31 15:10:37.189421,Las Condes
Atasco,Calle falsa #1010,2025-05-31 15:18:20.189421,Las Condes
Atasco,Calle falsa #1099,2025-05-31 15:33:24.189421,Las Condes
Atasco,Calle falsa #976,2025-05-31 15:38:48.189421,Las Condes
Atasco,Calle falsa #617,2025-05-31 16:08:40.189421,Las Condes
Atasco,Calle falsa #456,2025-05-31 16:15:19.189421,Las Condes
Atasco,Calle falsa #2460,2025-05-31 16:29:50.189421,Las Condes
Atasco,Calle falsa #844,2025-05-31 16:50:48.189421,Las Condes
Atasco,Calle falsa #1311,2025-05-31 16:56:53.189421,Las Condes
Atasco,Calle falsa #2026,2025-05-31 17:18:36.189421,Las Condes
Atasco,Calle falsa #1253,2025-05-31 17:37:46.189421,Las Condes
Atasco,Calle falsa #1359,2025-05-31 18:14:40.189421,Las Condes
Atasco,Calle falsa #1653,2025-05-31 18:26:32.189421,Las Condes
Atasco,Calle falsa #1854,2025-05-31 19:00:13.189421,Las Condes
Atasco,Calle falsa #2026,2025-05-31 19:16:47.189421,Las Condes
Atasco,Calle falsa #1416,2025-05-31 19:26:22.189421,Las Condes
Atasco,Calle falsa #612,2025-05-31 19:53:08.189421,Las Condes
Atasco,Calle falsa #624,2025-05-31 20:09:41.189421,Las Condes
Atasco,Calle falsa #2260,2025-05-31 20:18:28.189421,Las Condes
Atasco,Calle falsa #1943,2025-05-31 20:26:46.189421,Las Condes
Atasco,Calle falsa #1255,2025-05-31 21:14:17.189421,Las Condes
Atasco,Calle falsa #2722,2025-05-31 21:22:11.189421,Las Condes
Atasco,Calle falsa #503,2025-05-31 21:34:34.189421,Las Condes
Atasco,Calle falsa #729,2025-05-31 21:53:10.189421,Las Condes
Atasco,Calle falsa #1650,2025-05-31 22:00:50.189421,Las Condes
Atasco,Calle falsa #1528,2025-05-31 22:29:09.189421,Las Condes
Atasco,Calle falsa #2872,2025-05-31 22:40:57.189421,Las Condes
Atasco,Calle falsa #991,2025-05-31 22:56:46.189421,Las Condes
Atasco,Calle falsa #2761,2025-05-31 23:14:56.189421,Las Condes
Atasco,Calle falsa #1803,2025-05-31 23:27:05.189421,Las Condes
Atasco,Calle falsa #489,2025-05-31 23:46:56.189421,Las Condes
Atasco,Calle falsa #2138,2025-06-01 00:09:46.189421,Las Condes
Atasco,Calle falsa #446,2025-06-01 01:34:45.189421,Las Condes
Atasco,Calle falsa #2267,2025-06-01 01:42:20.189421,Las Condes
Atasco,Calle falsa #2981,2025-06-01 01:56:10.189421,Las Condes
Atasco,Calle falsa #866,2025-06-01 02:28:41.189421,Las Condes
Atasco,Calle falsa #2371,2025-06-01 02:40:54.189421,Las Condes
Atasco,Calle falsa #897,2025-06-01 04:00:11.189421,Las Condes
Atasco,Calle falsa #1395,2025-06-01 04:07:45.189421,Las Condes
Atasco,Calle falsa #854,2025-06-01 04:16:43.189421,Las Condes
Atasco,Calle falsa #798,2025-06-01 04:28:32.189421,Las Condes
Atasco,Calle falsa #759,2025-06-01 04:34:29.189421,Las Condes
Atasco,Calle falsa #427,2025-06-01 04:42:40.189421,Las Condes
Atasco,Calle falsa #1888,2025-06-01 05:10:58.189421,Las Condes
Atasco,Calle falsa #344,2025-06-01 05:36:16.189421,Las Condes
Atasco,Calle falsa #2000,2025-06-01 06:22:35.189421,Las Condes
Atasco,Calle falsa #1903,2025-06-01 06:29:02.189421,Las Condes
Atasco,Calle falsa #1038,2025-06-01 06:53:02.189421,Las Condes
Atasco,Calle falsa #2170,2025-06-01 07:27:42.189421,Las Condes
Atasco,Calle falsa #1894,2025-06-01 08:09:31.189421,Las Condes
Atasco,Calle falsa #2193,2025-06-01 08:28:48.189421,Las Condes
Atasco,Calle falsa #144,2025-06-01 08:36:10.189421,Las Condes
Atasco,Calle falsa #2181,2025-06-01 09:27:44.189421,Las Condes
Atasco,Calle falsa #383,2025-06-01 09:44:02.189421,Las Condes
Atasco,Calle falsa #654,2025-06-01 10:44:58.189421,Las Condes
Atasco,Calle falsa #222,2025-06-01 10:50:01.189421,Las Condes
Atasco,Calle falsa #107,2025-06-01 11:03:56.189421,Las Condes
